Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
countav,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countcifs,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countdlp,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countdns,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countemail,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countff,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countips,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countssh,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countssl,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countwaf,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
countweb,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
craction,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
crlevel,string,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
crscore,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
date,string,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
devid,string,16,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
devtype,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstcountry,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstdevtype,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstfamily,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dsthwvendor,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dsthwversion,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstinetsvc,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstintf,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstintfrole,string,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstip,ip,39,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstmac,string,17,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstname,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstosname,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstport,uint16,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstserver,uint8,3,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstssid,string,33,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstswversion,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstunauthuser,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstunauthusersource,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
dstuuid,string,37,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
duration,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
eventtime,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
fctuid,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
group,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
identifier,uint16,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
lanin,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
lanout,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
level,string,11,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
logid,string,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
masterdstmac,string,17,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
mastersrcmac,string,17,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
msg,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
osname,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
policyid,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
policyname,string,36,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
policytype,string,24,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
poluuid,string,37,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
proto,uint8,3,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
radioband,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
rcvdbyte,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
rcvddelta,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
rcvdpkt,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
sentbyte,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
sentdelta,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
sentpkt,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
service,string,80,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
sessionid,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shaperdroprcvdbyte,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shaperdropsentbyte,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shaperperipdropbyte,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shaperperipname,string,36,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shaperrcvdname,string,36,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shapersentname,string,36,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
shapingpolicyid,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srccountry,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcdomain,string,255,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcfamily,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srchwvendor,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srchwversion,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcinetsvc,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcintf,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcintfrole,string,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcip,ip,39,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcmac,string,17,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcname,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcport,uint16,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcserver,uint8,3,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcssid,string,33,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcswversion,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
srcuuid,string,37,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
sslaction,string,26,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
subtype,string,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
time,string,8,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
trandisp,string,16,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
tranip,ip,39,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
tranport,uint16,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
transip,ip,39,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
transport,uint16,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
type,string,16,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
tz,string,5,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
unauthuser,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
unauthusersource,string,66,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
url,string,512,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
user,string,256,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
utmaction,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vd,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vpn,string,32,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vpntype,string,14,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vrf,uint8,3,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vwlid,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vwlquality,string,320,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vwlservice,string,64,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
vwpvlanid,uint32,10,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
wanin,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
wanoptapptype,string,9,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
wanout,uint64,20,8,LOG_ID_TRAFFIC_WANOPT,WAN optimization traffic,Traffic,FORWARD,Notice,6.2.2
action,string,16,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
agent,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
ap,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
app,string,96,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
appact,string,16,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
appcat,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
appid,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
applist,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
apprisk,string,16,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
apsn,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
authserver,string,32,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
centralnatid,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
channel,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
comment,string,1024,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countapp,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countav,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countcifs,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countdlp,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countdns,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countemail,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countff,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countips,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countssh,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countssl,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countwaf,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
countweb,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
craction,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
crlevel,string,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
crscore,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
date,string,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
devid,string,16,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
devtype,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstcountry,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstdevtype,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstfamily,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dsthwvendor,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dsthwversion,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstinetsvc,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstintf,string,32,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstintfrole,string,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstip,ip,39,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstmac,string,17,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstname,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstosname,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstport,uint16,5,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstserver,uint8,3,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstssid,string,33,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstswversion,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstunauthuser,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstunauthusersource,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
dstuuid,string,37,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
duration,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
eventtime,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
fctuid,string,32,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
group,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
identifier,uint16,5,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
lanin,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
lanout,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
level,string,11,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
logid,string,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
masterdstmac,string,17,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
mastersrcmac,string,17,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
msg,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
osname,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
policyid,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
policyname,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
policytype,string,24,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
poluuid,string,37,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
proto,uint8,3,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
radioband,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
rcvdbyte,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
rcvddelta,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
rcvdpkt,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
sentbyte,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
sentdelta,uint64,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
sentpkt,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
service,string,80,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
sessionid,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shaperdroprcvdbyte,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shaperdropsentbyte,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shaperperipdropbyte,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shaperperipname,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shaperrcvdname,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shapersentname,string,36,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
shapingpolicyid,uint32,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srccountry,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcdomain,string,255,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcfamily,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srchwvendor,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srchwversion,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcinetsvc,string,64,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcintf,string,32,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcintfrole,string,10,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcip,ip,39,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcmac,string,17,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcname,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcport,uint16,5,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcserver,uint8,3,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcssid,string,33,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcswversion,string,66,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
srcuuid,string,37,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
sslaction,string,26,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
subtype,string,20,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
time,string,8,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
trandisp,string,16,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
tranip,ip,39,9,LOG_ID_TRAFFIC_WEBCACHE,Web cache traffic,Traffic,FORWARD,Notice,6.2.2
